,chi_sq_dof,chi_sq_rel_like
8056c6,88.55415876317436,1.9596299288376483e-38
236005,169.17805127853634,1.8952322360434285e-73
efe0a1,99.63476969943606,3.019436342184294e-43
fa652c,11.464059208469006,5.9153290728427167e-05
44306f,37.408205754992,3.195797309738049e-16
5f5124,89.6332480717178,6.660878801658215e-39
4fc209,182.07713175320205,4.7387408943938745e-79
530748,141.18444083232114,2.723535121045466e-61
74f953,10.884204362684109,0.00010563471610909634
13f0a0,142.54702832315468,6.972182583848797e-62
31295a,12.321134997490462,2.5104733988464502e-05
143055,138.73990586152954,3.1389256481777087e-60
c55c96,37.54586349146795,2.78480783064587e-16
fb698f,170.54169530012285,4.846624360286292e-74
1196ca,222.3262270322727,1.5692891845652212e-96
8bbcd2,142.8454201161682,5.173433160871212e-62
265d22,233.1711542056233,3.060630865078811e-101
5519b2,151.18472661901416,1.236129712104032e-65
84fb3e,109.91678220350084,1.0339620158095533e-47
c292ea,121.7540320887305,7.475707121168422e-53
9b0d36,153.5261983029751,1.188983461031802e-66
90affd,225.1735259237278,9.10199902692851e-98
4e8b26,53.594839857244764,2.984099882940534e-23
5eba7a,15.54899808724999,9.952048771983751e-07
b91fda,94.46707570523829,5.299401981517376e-41
865cac,8.584070907208911,0.0010537605527664849
8b3f6d,91.77219321045249,7.845117645464466e-40
5ec7b4,75.62089139292145,8.109997410907735e-33
47b4b7,203.69283557058657,1.941252699129501e-88
ebcd84,118.87391919592562,1.3318932413494468e-51
382d5a,245.01330273744514,2.2020703652008605e-106
aadd6a,55.04832938087577,6.975428252145152e-24
9ce88c,275.41531540089267,1.3784939165762757e-119
10de75,158.31893785687174,9.8563353652181e-69
95355a,150.45080786811545,2.5751403809303054e-65
d941de,103.88422937112396,4.309322445798261e-45
03a4b1,12.426259618206593,2.259959109009682e-05
464c07,13.812192608628283,5.651939848978099e-06
82b2fe,82.6301839796985,7.326956667573429e-36
42be52,43.48430593599423,7.341122087441391e-19
09ff2e,53.3920334369959,3.655031000612407e-23
a28c71,60.48683489696729,3.0315025687322347e-26
0b8acc,39.37522961243491,4.4700421649789914e-17
516b4e,161.07304078678376,6.275145021819719e-70
c3b4f7,181.03466328332107,1.344006183908572e-78
c09bd6,124.53301801179632,4.6425226026965045e-54
250258,75.63531397004608,7.993869790524595e-33
963e2c,153.18368200487538,1.6746681156427724e-66
121c24,14.096198565616392,4.25456645171924e-06
fbce05,196.67559611327832,2.1658603313688796e-85
507e00,85.57467706985251,3.856084320757222e-37
64bcd7,6.323733199331603,0.010101692182637328
e067db,23.35368992845861,4.0586153736789554e-10
5d45b2,76.92613254545049,2.1986782763655176e-33
0a09fa,11.201648282157386,7.69028662927953e-05
3f9c40,3.657357940889571,0.14534034676746874
0915be,211.8556873152607,5.533508778722825e-92
f9d370,19.46624285624687,1.98004339415032e-08
46dc22,32.18369805841393,5.93682284976157e-14
6b3091,162.7431421435602,1.1811579123893613e-70
13866b,218.90236924200883,4.815767669325946e-95
f21a19,102.79773633365437,1.2772235635655862e-44
1ac1b8,23.733253500698886,2.776742011787125e-10
cfc55c,132.11071659818091,2.3757533221768253e-57
6bacef,147.5586699432349,4.64344654966838e-64
e2b068,35.967890963392605,1.3492735068379837e-15
739383,158.3345532417566,9.703620349966077e-69
7cb2cb,193.10898137905525,7.6664012373225295e-84
0c749c,23.976441587882274,2.1773100982980811e-10
ee6046,222.24563524750005,1.7009970054141448e-96
8a16a0,21.439571848979966,2.7521291843713784e-09
16ecc8,164.51012273893997,2.0179855001251317e-71
e0904f,47.51513403462611,1.3037551770976011e-20
3a5cee,249.6445952334357,2.1452920198833686e-108
1d5c70,4.986584079861636,0.03846897499414785
b62d44,45.670317758844874,8.248777223550205e-20
5f4c0a,43.1353078875366,1.0407115473516352e-18
e27690,162.42438602663555,1.6245833062018447e-70
f6d20a,183.55527955817251,1.0807158669846104e-79
46a8b4,195.76254128330126,5.397157867551169e-85
03e02e,183.34141347569468,1.3384199063623281e-79
859e99,130.09675605918656,1.780136455000366e-56
206d59,23.670882758873496,2.95544444534729e-10
5a5df3,201.52979958316516,1.6884051418425078e-87
e2f260,11.084885323433431,8.642751688142668e-05
94c452,17.473684589581083,1.4522178424364658e-07
3e4085,219.54752578483658,2.5262574091494282e-95
7d8ce7,140.99156268387566,3.3029263946238385e-61
2d2430,120.00783195580242,4.285656515872685e-52
abe045,46.89173499718034,2.4318389378524823e-20
0508de,20.793041612546464,5.253555562631494e-09
8e29c8,35.8832251992013,1.4684861918345678e-15
dff699,65.3147807084843,2.426094513525524e-28
d29a38,36.18529556989307,1.0856313400714513e-15
f869c7,16.24953578226825,4.939384566152602e-07
ce8e5c,90.05433635507403,4.3717489423883206e-39
fe5756,61.897763265722766,7.394342036607841e-27
d80760,13.243316674042525,9.982911257172678e-06
266907,26.224043284848523,2.30037835385967e-11
d9e4db,89.08894421479287,1.1479413319050758e-38
08887e,175.92699325711584,2.2214378878085978e-76
dc945e,107.70712160701504,9.42210605863876e-47
4cf829,32.626086305976266,3.8144094997363516e-14
4c4e2b,162.07998231724957,2.2925278315395366e-70
cd9ae0,31.716194248007543,9.475200644145781e-14
0d2891,12.428251830085555,2.2554612734351e-05
a4da0a,119.20026218193807,9.610377716637382e-52
44cf5c,82.11449444809651,1.2271135198856216e-35
6343ab,71.40617705591906,5.488427034990853e-31
123f7b,157.81732534297367,1.6276574821086934e-68
1214c2,23.013085870188927,5.705587356764832e-10
da7dba,34.076326521841274,8.945322286168402e-15
978270,84.68381738104544,9.398141272286009e-37
95f808,248.5783744013089,6.230748780392906e-108
51835c,10.093795180428025,0.00023285041473094527
0ba7fc,162.52227078836518,1.4730964209275768e-70
e01557,224.54244606398368,1.710847444677174e-97
57000c,173.89490324532343,1.6949607805198008e-75
b55453,211.49736364635976,7.91805648251674e-92
22aab7,193.50427640218888,5.163178004782443e-84
03a50b,44.52883926801211,2.583017713653206e-19
fc5ed2,122.03934980228183,5.620052465728555e-53
aefabb,24.240073453214908,1.6727322205068086e-10
2510c5,19.123204347430324,2.7903227482533678e-08
56a7b9,181.35961062510225,9.711323680923831e-79
5de8bd,187.55909610601358,1.9718600783952243e-81
aed26c,182.60087891027626,2.806741801200284e-79
558087,172.54910676080127,6.510759309028797e-75
122a65,220.68708596080972,8.083006053080313e-96
aba582,30.251504614099332,4.099161611587037e-13
38e7b0,69.29492318295121,4.5326668725962725e-30
133ad5,158.4977366924079,8.242598096355213e-69
31f8d3,17.51636252599805,1.3915441056478953e-07
0bcb05,23.389354824218337,3.916416112974793e-10
5a24f3,51.980738383567065,1.4990244581530582e-22
c2491c,41.873499786445194,3.6755866789196194e-18
3f5d4a,45.941719427562504,6.288127334482919e-20
f75156,161.88237923212168,2.7933962528528182e-70
a06ac8,187.1164273689057,3.069903219809937e-81
ed231b,121.5422604989275,9.23896903153953e-53
3b27eb,190.47251826809816,1.0705154167715097e-82
4ddc44,207.36326081493087,4.943523952188143e-90
72d702,61.97680542540268,6.832379199835964e-27
f60b8a,165.28830608290366,9.267387211719387e-72
356e34,20.441064241991665,7.469906392584847e-09
e8d075,297.4244322587176,3.810367383146422e-129
9b0a00,25.523892281252884,4.633092699128457e-11
5dd250,75.72951615101535,7.275210816032436e-33
f7441a,33.72186257801177,1.2750808608873248e-14
b64733,76.78295606582356,2.5371283636784697e-33
5a6cf3,178.39587849931354,1.8810959031745763e-77
64320e,115.71460382346517,3.1372031901546293e-50
0e0d9f,45.6322125460992,8.569164073011186e-20
11c38c,42.75569476726231,1.5212278116797401e-18
09b26d,14.367468004603886,3.2437284564679923e-06
1195a4,95.58342579335466,1.7354103395826697e-41
d19175,64.31517415867128,6.592214411933282e-28
039e11,73.88022816691547,4.6236095221028883e-32
a17351,142.92486011791607,4.778355839555495e-62
fef41a,147.2517928494466,6.311251388346861e-64
53dbde,201.1853804598297,2.3826266263410614e-87
11b047,157.7881341045163,1.675871103825655e-68
ded638,80.85900615781719,4.3066182612387366e-35
3f96d4,94.28212840574378,6.376002158419874e-41
4cb003,3.192301785599238,0.23139688806617464
9cec30,66.5654096297608,6.946506977471536e-29
b68eba,71.98660996877219,3.0716312953627584e-31
29a929,10.350213497573256,0.00018018388871664213
df6723,234.98361365112777,4.996545168281902e-102
e6a1a5,172.30244885266245,8.332087248916282e-75
64b1ba,25.138349723561966,6.812554584567639e-11
89451e,116.8830879465664,9.751612628503209e-51
c2d374,20.15938487915893,9.900268032716372e-09
0a4984,36.13398617871778,1.1427882267256302e-15
78ef89,233.13817616708084,3.163247210738671e-101
009eb6,231.6983417211239,1.3348894124153714e-100
9f9b0e,25.33419600184618,5.600864126199086e-11
edbe87,18.294102381343237,6.39335542118909e-08
2f5e1c,118.45622809307216,2.022415365549974e-51
74f9d1,156.30586719692187,7.3787186558656156e-68
ed5b87,212.79919551726607,2.1539727142706823e-92
aab7c8,5.872610908838537,0.01586039693215962
cd3439,51.62477752734244,2.139934864722305e-22
b5d1e3,74.4494228975408,2.616875244614278e-32
1d2555,53.744119773402915,2.5702887288644568e-23
d3b266,74.83551857024068,1.778704479070727e-32
eaf829,108.02665176507737,6.845068586563803e-47
7b9b9a,168.30592088007958,4.5333980580548667e-73
961897,9.186873320853234,0.0005766976410065532
de78b4,84.20870019088406,1.5114115717692082e-36
fbabbb,2.9819973380607925,0.285556187595391
ec68a3,79.40320987474757,1.8466333308618924e-34
f416ed,159.60703308979828,2.71833401939816e-69
03b7a3,199.2826132031194,1.597413354105275e-86
ae6d41,15.970745797110112,6.527543768701271e-07
22caaa,78.12947652465537,6.600183885875243e-34
4b2d0c,243.24256049841134,1.2937631457702888e-105
70f533,14.46513175654509,2.941911895004253e-06
9ec282,76.42839295987967,3.6168228760571096e-33
e637d5,26.83652071272761,1.246819842099862e-11
f4f7eb,4.596008360957374,0.056850657805294684
6640c8,63.406934071650355,1.6348389732451754e-27
f6d8a7,25.75830555794472,3.6649377052398156e-11
6321a3,96.35619868517313,8.012926847887513e-42
542a53,11.048093897338205,8.966652702803831e-05
d39485,122.11114661121417,5.230695178006703e-53
ed1603,21.208958108461125,3.4659563639939057e-09
ce5ca6,13.432815817639804,8.259595482930173e-06
47e9d7,30.715609056724897,2.5771342485126786e-13
d10ca4,206.12151954616974,1.71126797793614e-89
434b9f,156.3289897987876,7.210060899586872e-68
aa8e3e,69.6631050118472,3.136566251163249e-30
ef4813,23.287071401101734,4.338203844946841e-10
a0f003,15.420190551778349,1.1320168662501372e-06
85c16e,79.26355525758831,2.123400423852414e-34
3ac1f5,242.82331782830732,1.967567108155118e-105
b8dcbc,151.85852226294503,6.301418379498523e-66
7e31a5,34.1442970028078,8.35750773728596e-15
8b977c,42.35463941632294,2.2718015033710166e-18
15d3e8,239.17169895522915,7.582413776617191e-104
7f9a6e,15.422783078729363,1.1290858829835793e-06
8a5095,186.6455506444202,4.91613553299947e-81
182771,11.418877190696435,6.188725366216228e-05
c72236,22.71286150743662,7.703465522773776e-10
90b8bf,15.250242945963505,1.3417147834483379e-06
c7c360,179.3479138359572,7.260177594404402e-78
020e0b,236.98447741050674,6.756250259932587e-103
68704f,9.39492864667891,0.0004683719682979847
828da8,234.51898418279268,7.95162392894553e-102
6655dd,18.26261786799035,6.597849409982293e-08
ce99bc,94.87859938603691,3.5115948226671246e-41
750d27,20.271370247293294,8.851407294019157e-09
3d9827,198.25041998965935,4.484284185271702e-86
a4340e,82.01555341254617,1.354734799491783e-35
e985e6,21.774079789739666,1.9696717809317982e-09
c17d8a,130.00863265372342,1.9441277656342339e-56
46fead,66.16994224410406,1.0316105612679477e-28
50677e,98.75517816135803,7.276585375770051e-43
665e5e,62.05396618998745,6.325013657185769e-27
b5f395,125.21095928369435,2.356827914708356e-54
7428e8,189.91455782330718,1.8703034215226112e-82
008dd0,99.80837473131209,2.5382253111486805e-43
03bc55,170.71758696177457,4.064906708439893e-74
057b3c,46.954531658088584,2.2838236431738594e-20
511263,226.45620970299927,2.5239125164872335e-98
b63342,44.28240536733927,3.304853919724158e-19
c68474,7.613488595730769,0.002781380970247312
b44945,190.9262853466139,6.80024230673249e-83
384b57,103.0658918747569,9.768062966343416e-45
974672,218.18551136861524,9.86263465013476e-95
a2b893,3.3126280856116663,0.20516367318628195
171e72,28.961955676279945,1.4884663769111127e-12
214235,38.26828059885173,1.3522390336782e-16
ea9683,87.12158999728676,8.209765903569626e-38
8733df,255.2120636286521,8.195314321069338e-111
1e0a06,90.60687879287855,2.5158751291110226e-39
4e30a4,10.213504974278763,0.0002065797335337348
9d28d3,14.755171543658834,2.201237907412379e-06
a2552c,105.78727180528693,6.4258141932501586e-46
90d273,62.61849863428862,3.596566892729982e-27
554189,217.07760589440971,2.986415145299222e-94
703ab5,121.51742238652184,9.4713212325679e-53
ff2291,39.26074144245279,5.0122554902570505e-17
e59294,32.728089396455765,3.4445138552125185e-14
7df8da,49.213874630845595,2.3847473719700057e-21
a4c64f,63.18289136631684,2.0453870079282974e-27
e8baab,26.81044231765944,1.2797625824586998e-11
3fe814,113.29500689217161,3.526632810028298e-49
c4050d,153.24297513646346,1.5782582635433806e-66
fe8522,107.47507876817839,1.1882912876922509e-46
2354b2,91.64616978199494,8.898785535709742e-40
0b0953,191.13713499067333,5.50748788977217e-83
7504b1,51.06823492020744,3.7333949675427176e-22
80b3ce,69.27167072609038,4.639297420275949e-30
8fb71e,118.29967078446049,2.3651698350692836e-51
40432a,118.19208105065889,2.6338313285572412e-51
d19bb9,104.51535470346556,2.2925284939262776e-45
a47c07,70.38694607940118,1.5208776711045154e-30
2f9815,220.211332557008,1.3007384614054028e-95
dda879,87.85621008473407,3.9381234260254996e-38
5ddb81,31.028025408127146,1.8856294177654362e-13
eecebc,112.42546001309556,8.41394473234018e-49
80a80a,25.47965524243508,4.842647878642759e-11
bdc11c,198.19697601770125,4.73046190838229e-86
692363,11.199994557336648,7.70301476867623e-05
233dad,210.57858339533811,1.9844482982516693e-91
9cdfcd,41.4137074482275,5.821192272982755e-18
230039,114.95719910773053,6.690819848383729e-50
84eaeb,166.23601311902814,3.5923064074406043e-72
ce21db,190.6081722726752,9.347148456107201e-83
86cc3f,60.362813697341274,3.43178177249864e-26
581bd0,193.6794432122343,4.333543086781559e-84
a775a9,10.166651974540198,0.00021648893907669833
6219f7,136.14446026669322,4.206963350228826e-59
85eeb5,26.916874001920124,1.1505532274103263e-11
2f4e96,103.2140342005206,8.423082527918506e-45
af0573,63.72116843878479,1.194001110518856e-27
4afc17,10.713819685076917,0.00012525751596706767
72f4ef,222.2149576300372,1.7539882069145793e-96
70dbd0,160.73739885642584,8.777911648905887e-70
6204ba,173.11723149032366,3.6889112386132573e-75
105db7,12.331801444971534,2.4838378719428493e-05
8b0589,15.58207170726657,9.628282073426234e-07
832226,39.08505413217738,5.97493561316223e-17
81d0a4,6.634501309762432,0.007403366596435212
083ebf,184.65518299465134,3.597738011606393e-80
19b15a,193.29938204946563,6.337260866017001e-84
36f9f2,11.474055531767968,5.856492097670543e-05
8a1ac0,7.439834442919391,0.0033088533487721666
fe6b38,45.315676917730556,1.176002202271627e-19
fc25e4,27.580334427256105,5.9261073357619915e-12
ff4105,55.1096311373031,6.560664985454324e-24
1ae629,26.997550334059778,1.0613764058299666e-11
8a392c,132.10213388549644,2.3962314837320427e-57
804620,85.01123964022496,6.773985904387422e-37
57524b,45.99273105292456,5.97540381691444e-20
558900,54.85668894741537,8.448882274729853e-24
9b2e4d,21.571273989285412,2.412522114109675e-09
003396,12.303329911344614,2.5555729028047896e-05
2fc399,14.269219465298322,3.578601084991076e-06
e63ff9,73.39508530054425,7.510623975401412e-32
59728c,19.438733502421314,2.035269239426062e-08
158d32,171.89945794051323,1.2467246271507122e-74
56ebd7,65.12099005528876,2.944895761918522e-28
824ba7,57.64955218541881,5.174568802185371e-25
194ba7,48.413243768956,5.310702143451111e-21
578e5f,163.11257302471924,8.163307770387784e-71
0c11f5,22.195905773712703,1.2918056085114633e-09
82da65,70.20548606189965,1.8234815274066313e-30
82cc04,34.832992188431625,4.197399133221045e-15
10f7d9,4.45984072449947,0.06514368882845126
c8132a,114.45091549586394,1.1100831626705774e-49
8d46cc,12.518023377121153,2.061807367169404e-05
2e5d87,175.80897153904255,2.4997141904114107e-76
a83be4,24.69351694104263,1.0629147109978615e-10
07909c,163.97599113864203,3.442614930858031e-71
fedacc,15.238751587924037,1.3572218363166018e-06
11a2a8,55.61400718028386,3.961869162241963e-24
59d78a,17.514544206863793,1.394076678736629e-07
7e89a7,97.29919882330162,3.1206956928614577e-42
951c76,135.91506857079125,5.2916641941102025e-59
f777d7,87.43522260799081,5.999593991056739e-38
467fac,27.97841267112699,3.980029844155973e-12
4355b8,275.3414689643659,1.4841437029424262e-119
8b51ae,113.90941202654466,1.907776452995869e-49
59aaa9,153.80735950078918,8.975715052695101e-67
90814d,7.725841313684349,0.00248580074317188
8d44ed,21.998381720964083,1.573913178957675e-09
e0f8f7,18.381579162602225,5.8578489003623895e-08
c3f2fa,247.17175729461698,2.5434680626500498e-107
194f84,21.024128453098744,4.1695922816505914e-09
917228,36.75511615839043,6.140622998175229e-16
07f4aa,97.7234352700778,2.0417749613920146e-42
6e5e63,25.53252592621616,4.593264400775202e-11
c5d496,37.5649085897291,2.7322727477134083e-16
df4128,6.623478003880346,0.00748542763197575
50dc8a,18.95211221046728,3.3109971787586955e-08
1c2603,81.58562432761825,2.0824285821220782e-35
0a21cb,102.45295367315161,1.8030348836339203e-44
8060cb,3.3583196828152655,0.19600035474751826
7510c8,143.98953570756484,1.6477668238006113e-62
91a6f7,215.0751770220256,2.2120451601196435e-93
ad6b2e,18.140183360103133,7.45718693655103e-08
014a31,42.40876921827302,2.1520983192035035e-18
c95596,97.76702080667623,1.954694611085569e-42
1ed156,41.637379040555366,4.654495404900081e-18
9c059c,13.946631171052884,4.940963041686014e-06
07a974,83.31136568872466,3.7075768833335006e-36
bae1ec,32.155781373817064,6.104894344946857e-14
21997a,31.383069654399787,1.322094772410036e-13
ff918a,12.869394854465224,1.4509397986803526e-05
